id,headshot,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCountry,firstName.default,lastName.default,birthCity.default,birthStateProvince.default,birthCity.cs,birthCity.de,birthCity.fi,birthCity.fr,birthCity.sk,birthCity.sv,lastName.cs,lastName.sk,headingPosition,fullName,season,team_abbr,lastName.sv,firstName.cs,firstName.sk,lastName.de,lastName.es,lastName.fi,firstName.fi,lastName.fr,firstName.de,firstName.es,firstName.sv,firstName.fr,fullName.1,fullName.2,fullName.3,fullName.4,fullName.5,fullName.6
8473574,https://assets.nhle.com/mugs/nhl/20072008/FLA/8473574.png,18.0,C,L,76,231,193,105,1988-02-19,CAN,Shawn,Matthias,Mississauga,ON,,,,,,,,,F,SHAWN MATTHIAS,20072008,FLA,,,,,,,,,,,,,,,,,,
8465968,https://assets.nhle.com/mugs/nhl/20072008/FLA/8465968.png,53.0,C,L,71,184,180,83,1978-08-14,CAN,Brett,McLean,Comox,BC,,,,,,,,,F,BRETT MCLEAN,20072008,FLA,,,,,,,,,,,,,,,,,,
8470648,https://assets.nhle.com/mugs/nhl/20072008/FLA/8470648.png,64.0,L,L,74,200,188,91,1985-07-20,CAN,Stefan,Meyer,Medicine Hat,AB,,,,,,,,,F,STEFAN MEYER,20072008,FLA,,,,,,,,,,,,,,,,,,
8469528,https://assets.nhle.com/mugs/nhl/20072008/FLA/8469528.png,17.0,C,L,74,210,188,95,1982-09-17,CAN,Garth,Murray,Regina,SK,,,,,,,,,F,GARTH MURRAY,20072008,FLA,,,,,,,,,,,,,,,,,,
8471220,https://assets.nhle.com/mugs/nhl/20072008/FLA/8471220.png,85.0,L,L,74,215,188,98,1985-10-10,CZE,Rostislav,Olesz,Bilovec,,Bílovec,,Bílovec,,Bílovec,,,,F,ROSTISLAV OLESZ,20072008,FLA,,,,,,,,,,,,,,,,,,
8459479,https://assets.nhle.com/mugs/nhl/20072008/FLA/8459479.png,18.0,L,L,71,182,180,83,1973-05-24,FIN,Ville,Peltonen,Vantaa,,,,,,,Vanda,,,F,VILLE PELTONEN,20072008,FLA,,,,,,,,,,,,,,,,,,
8470618,https://assets.nhle.com/mugs/nhl/20072008/FLA/8470618.png,13.0,C,R,75,230,191,104,1985-01-05,CAN,Anthony,Stewart,LaSalle,QC,,,,,,,,,F,ANTHONY STEWART,20072008,FLA,,,,,,,,,,,,,,,,,,
8458554,https://assets.nhle.com/mugs/nhl/20072008/FLA/8458554.png,15.0,C,R,75,222,191,101,1972-07-20,SVK,Jozef,Stumpel,Nitra,,,,,,,,,,F,JOZEF STUMPEL,20072008,FLA,,,,,,,,,,,,,,,,,,
8469457,https://assets.nhle.com/mugs/nhl/20072008/FLA/8469457.png,9.0,C,L,71,190,180,86,1983-04-03,CAN,Stephen,Weiss,Toronto,ON,,,,,,,,,F,STEPHEN WEISS,20072008,FLA,,,,,,,,,,,,,,,,,,
8460735,https://assets.nhle.com/mugs/nhl/20072008/FLA/8460735.png,20.0,L,L,72,200,183,91,1976-01-06,SVK,Richard,Zednik,Banská Bystrica,,,,,,,,,,F,RICHARD ZEDNIK,20072008,FLA,,,,,,,,,,,,,,,,,,
8467332,https://assets.nhle.com/mugs/nhl/20072008/FLA/8467332.png,5.0,D,L,77,223,196,101,1980-08-21,CAN,Bryan,Allen,Kingston,ON,,,,,,,,,D,BRYAN ALLEN,20072008,FLA,,,,,,,,,,,,,,,,,,
8470151,https://assets.nhle.com/mugs/nhl/20072008/FLA/8470151.png,4.0,D,L,76,206,193,93,1983-09-27,CAN,Jay,Bouwmeester,Edmonton,AB,,,,,,,,,D,JAY BOUWMEESTER,20072008,FLA,,,,,,,,,,,,,,,,,,
8458543,https://assets.nhle.com/mugs/nhl/20072008/FLA/8458543.png,22.0,D,L,77,235,196,107,1972-12-04,CAN,Jassen,Cullimore,Simcoe,ON,,,,,,,,,D,JASSEN CULLIMORE,20072008,FLA,,,,,,,,,,,,,,,,,,
8473981,https://assets.nhle.com/mugs/nhl/20072008/FLA/8473981.png,6.0,D,R,71,180,180,82,1973-09-04,SWE,Magnus,Johansson,Linkoping,,Linköping,Linköping,Linköping,Linköping,Linköping,Linköping,,,D,MAGNUS JOHANSSON,20072008,FLA,,,,,,,,,,,,,,,,,,
8470698,https://assets.nhle.com/mugs/nhl/20072008/FLA/8470698.png,47.0,D,R,76,220,193,100,1985-08-19,CZE,Martin,Lojek,Brno,,,,,,,,,,D,MARTIN LOJEK,20072008,FLA,,,,,,,,,,,,,,,,,,
8467883,https://assets.nhle.com/mugs/nhl/20072008/FLA/8467883.png,2.0,D,L,76,235,193,107,1980-10-08,SVK,Branislav,Mezei,Nitra,,,,,,,,,,D,BRANISLAV MEZEI,20072008,FLA,,,,,,,,,,,,,,,,,,
8468927,https://assets.nhle.com/mugs/nhl/20072008/FLA/8468927.png,7.0,D,R,72,210,183,95,1979-12-21,CAN,Steve,Montador,Vancouver,BC,,,,,,,,,D,STEVE MONTADOR,20072008,FLA,,,,,,,,,,,,,,,,,,
8473924,https://assets.nhle.com/mugs/nhl/20072008/FLA/8473924.png,21.0,D,R,69,175,175,79,1978-02-13,CAN,Cory,Murphy,Kanata,ON,,,,,,,,,D,CORY MURPHY,20072008,FLA,,,,,,,,,,,,,,,,,,
8464962,https://assets.nhle.com/mugs/nhl/20072008/FLA/8464962.png,24.0,D,L,73,212,185,96,1974-11-02,BLR,Ruslan,Salei,Minsk,,,,,,,,,,D,RUSLAN SALEI,20072008,FLA,,,,,,,,,,,,,,,,,,
8467519,https://assets.nhle.com/mugs/nhl/20072008/FLA/8467519.png,3.0,D,L,74,208,188,94,1974-07-09,LVA,Karlis,Skrastins,Riga,,,,Riika,,,,,,D,KARLIS SKRASTINS,20072008,FLA,,,,,,,,,,,,,,,,,,
8467350,https://assets.nhle.com/mugs/nhl/20072008/FLA/8467350.png,26.0,D,R,73,213,185,97,1979-05-14,CAN,Mike,Van Ryn,London,ON,,,,,Londýn,,,,D,MIKE VAN RYN,20072008,FLA,,,,,,,,,,,,,,,,,,
8469505,https://assets.nhle.com/mugs/nhl/20072008/FLA/8469505.png,7.0,D,L,76,215,193,98,1982-08-26,USA,Noah,Welch,Brighton,MA,,,,,,,,,D,NOAH WELCH,20072008,FLA,,,,,,,,,,,,,,,,,,
8467950,https://assets.nhle.com/mugs/nhl/20072008/FLA/8467950.png,31.0,G,L,74,187,188,85,1981-05-21,USA,Craig,Anderson,Park Ridge,IL,,,,,,,,,G,CRAIG ANDERSON,20072008,FLA,,,,,,,,,,,,,,,,,,
8460712,https://assets.nhle.com/mugs/nhl/20072008/FLA/8460712.png,29.0,G,R,73,210,185,95,1976-07-02,CZE,Tomas,Vokoun,Karlovy Vary,,,,,,Karlove Vary,,,,G,TOMAS VOKOUN,20072008,FLA,,,,,,,,,,,,,,,,,,
8462209,https://assets.nhle.com/mugs/nhl/20072008/BOS/8462209.png,11.0,L,L,73,188,185,85,1975-02-26,SWE,P.J.,Axelsson,Kungalv,,,,Kungälv,,,Kungälv,,,F,P.J. AXELSSON,20072008,BOS,,,,,,,,,,,,,,,,,,
8470638,https://assets.nhle.com/mugs/nhl/20072008/BOS/8470638.png,37.0,C,R,73,196,185,89,1985-07-24,CAN,Patrice,Bergeron,L'Ancienne-Lorette,QC,,,,,,,,,F,PATRICE BERGERON,20072008,BOS,,,,,,,,,,,,,,,,,,
8469666,https://assets.nhle.com/mugs/nhl/20072008/BOS/8469666.png,10.0,R,R,73,195,185,88,1982-04-04,USA,Brandon,Bochenski,Blaine,MN,,,,,,,,,F,BRANDON BOCHENSKI,20072008,BOS,,,,,,,,,,,,,,,,,,
8470004,https://assets.nhle.com/mugs/nhl/20072008/BOS/8470004.png,32.0,R,L,73,193,185,88,1978-02-01,CAN,Jeff,Hoggan,Hope,BC,,,,,,,,,F,JEFF HOGGAN,20072008,BOS,,,,,,,,,,,,,,,,,,
8473548,https://assets.nhle.com/mugs/nhl/20072008/BOS/8473548.png,81.0,C,R,71,208,180,94,1987-10-02,USA,Phil,Kessel,Madison,WI,,,,,,,,,F,PHIL KESSEL,20072008,BOS,,,,,,,,,,,,,,,,,,
8469467,https://assets.nhle.com/mugs/nhl/20072008/BOS/8469467.png,12.0,R,R,72,192,183,87,1982-04-17,CAN,Chuck,Kobasew,Vancouver,BC,,,,,,,,,F,CHUCK KOBASEW,20072008,BOS,,,,,,,,,,,,,,,,,,
8471276,https://assets.nhle.com/mugs/nhl/20072008/BOS/8471276.png,46.0,C,R,72,192,183,87,1986-04-28,CZE,David,Krejci,Sternberk,,Šternberk,,Šternberk,,Šternberk,,Krejčí,Krejčí,F,DAVID KREJCI,20072008,BOS,,,,,,,,,,,,,,,,,,
8473473,https://assets.nhle.com/mugs/nhl/20072008/BOS/8473473.png,17.0,L,L,75,240,191,109,1988-06-07,CAN,Milan,Lucic,Vancouver,BC,,,,,,,,,F,MILAN LUCIC,20072008,BOS,,,,,,,,,,,,,,,,,,
8462823,https://assets.nhle.com/mugs/nhl/20072008/BOS/8462823.png,13.0,C,R,70,196,178,89,1974-06-25,CAN,Glen,Metropolit,Toronto,ON,,,,,,,,,F,GLEN METROPOLIT,20072008,BOS,,,,,,,,,,,,,,,,,,
8458532,https://assets.nhle.com/mugs/nhl/20072008/BOS/8458532.png,27.0,R,R,75,218,191,99,1972-11-01,CAN,Glen,Murray,Halifax,NS,,,,,,,,,F,GLEN MURRAY,20072008,BOS,,,,,,,,,,,,,,,,,,
8471229,https://assets.nhle.com/mugs/nhl/20072008/BOS/8471229.png,29.0,C,R,73,201,185,91,1986-01-16,FIN,Petteri,Nokelainen,Imatra,,,,,,,,,,F,PETTERI NOKELAINEN,20072008,BOS,,,,,,,,,,,,,,,,,,
8469752,https://assets.nhle.com/mugs/nhl/20072008/BOS/8469752.png,42.0,L,L,71,191,180,87,1983-06-16,CAN,Pascal,Pelletier,Labrador City,NL,,,,,,,,,F,PASCAL PELLETIER,20072008,BOS,,,,,,,,,,,,,,,,,,
8466174,https://assets.nhle.com/mugs/nhl/20072008/BOS/8466174.png,53.0,C,L,73,203,185,92,1979-02-11,CAN,Jeremy,Reich,Craik,SK,,,,,,,,,F,JEREMY REICH,20072008,BOS,,,,,,,,,,,,,,,,,,
8462118,https://assets.nhle.com/mugs/nhl/20072008/BOS/8462118.png,91.0,C,L,70,191,178,87,1977-07-17,CAN,Marc,Savard,Ottawa,ON,,,,,,,,,F,MARC SAVARD,20072008,BOS,,,,,,,,,,,,,,,,,,
8462093,https://assets.nhle.com/mugs/nhl/20072008/BOS/8462093.png,72.0,L,L,73,200,185,91,1977-07-12,CAN,Peter,Schaefer,Regina,SK,,,,,,,,,F,PETER SCHAEFER,20072008,BOS,,,,,,,,,,,,,,,,,,
8471743,https://assets.nhle.com/mugs/nhl/20072008/BOS/8471743.png,17.0,C,L,71,191,180,87,1987-07-02,CZE,Vladimir,Sobotka,Trebic,,Třebíč,,Třebíč ,,Třebíč,,,,F,VLADIMIR SOBOTKA,20072008,BOS,,Vladimír,Vladimír,,,,,,,,,,VLADIMÍR SOBOTKA,,,,VLADIMÍR SOBOTKA,
8464979,https://assets.nhle.com/mugs/nhl/20072008/BOS/8464979.png,16.0,L,L,72,196,183,89,1978-09-08,DEU,Marco,Sturm,Dingolfing,,,,,,,,,,F,MARCO STURM,20072008,BOS,,,,,,,,,,,,,,,,,,
8465978,https://assets.nhle.com/mugs/nhl/20072008/BOS/8465978.png,22.0,L,R,74,217,188,98,1977-07-23,CAN,Shawn,Thornton,Oshawa,ON,,,,,,,,,F,SHAWN THORNTON,20072008,BOS,,,,,,,,,,,,,,,,,,
8469626,https://assets.nhle.com/mugs/nhl/20072008/BOS/8469626.png,41.0,D,L,77,218,196,99,1981-06-30,USA,Andrew,Alberts,Minneapolis,MN,,,,,,,,,D,ANDREW ALBERTS,20072008,BOS,,,,,,,,,,,,,,,,,,
8467378,https://assets.nhle.com/mugs/nhl/20072008/BOS/8467378.png,38.0,D,L,72,201,183,91,1978-11-14,USA,Bobby,Allen,Weymouth,MA,,,,,,,,,D,BOBBY ALLEN,20072008,BOS,,,,,,,,,,,,,,,,,,
8465009,https://assets.nhle.com/mugs/nhl/20072008/BOS/8465009.png,33.0,D,L,81,250,206,113,1977-03-18,SVK,Zdeno,Chara,Trencin,,Trenčín,,Trenčín,,Trenčín,,Chára,Chára,D,ZDENO CHARA,20072008,BOS,,,,,,,,,,,,,,,,,,
8466333,https://assets.nhle.com/mugs/nhl/20072008/BOS/8466333.png,21.0,D,L,71,182,180,83,1979-03-17,CAN,Andrew,Ference,Edmonton,AB,,,,,,,,,D,ANDREW FERENCE,20072008,BOS,,,,,,,,,,,,,,,,,,
8460661,https://assets.nhle.com/mugs/nhl/20072008/BOS/8460661.png,34.0,D,R,74,204,188,93,1975-11-08,CAN,Shane,Hnidy,Neepawa,MB,,,,,,,,,D,SHANE HNIDY,20072008,BOS,,,,,,,,,,,,,,,,,,
8471436,https://assets.nhle.com/mugs/nhl/20072008/BOS/8471436.png,48.0,D,L,71,194,180,88,1985-05-21,USA,Matt,Hunwick,Warren,MI,,,,,,,,,D,MATT HUNWICK,20072008,BOS,,,,,,,,,,,,,,,,,,
8471696,https://assets.nhle.com/mugs/nhl/20072008/BOS/8471696.png,29.0,D,L,74,204,188,93,1986-09-29,USA,Matt,Lashoff,East Greenbush,NY,,,,,,,,,D,MATT LASHOFF,20072008,BOS,,,,,,,,,,,,,,,,,,
8470614,https://assets.nhle.com/mugs/nhl/20072008/BOS/8470614.png,45.0,D,L,74,215,188,98,1984-04-27,USA,Mark,Stuart,Rochester,MN,,,,,,,,,D,MARK STUART,20072008,BOS,,,,,,,,,,,,,,,,,,
8458519,https://assets.nhle.com/mugs/nhl/20072008/BOS/8458519.png,44.0,D,R,74,209,188,95,1973-01-17,CAN,Aaron,Ward,Windsor,ON,,,,,,,,,D,AARON WARD,20072008,BOS,,,,,,,,,,,,,,,,,,
8469770,https://assets.nhle.com/mugs/nhl/20072008/BOS/8469770.png,6.0,D,R,72,202,183,92,1983-03-20,CAN,Dennis,Wideman,Kitchener,ON,,,,,,,,,D,DENNIS WIDEMAN,20072008,BOS,,,,,,,,,,,,,,,,,,
8467913,https://assets.nhle.com/mugs/nhl/20072008/BOS/8467913.png,29.0,G,L,76,215,193,98,1981-01-07,CAN,Alex,Auld,Cold Lake,AB,,,,,,,,,G,ALEX AULD,20072008,BOS,,,,,,,,,,,,,,,,,,
8458988,https://assets.nhle.com/mugs/nhl/20072008/BOS/8458988.png,35.0,G,L,72,207,183,94,1974-08-27,CAN,Manny,Fernandez,Etobicoke,ON,,,,,,,,,G,MANNY FERNANDEZ,20072008,BOS,,,,,,,,,,,,,,,,,,
8471695,https://assets.nhle.com/mugs/nhl/20072008/BOS/8471695.png,40.0,G,L,75,176,191,80,1987-03-10,FIN,Tuukka,Rask,Savonlinna,,,,,,,Nyslott,,,G,TUUKKA RASK,20072008,BOS,,,,,,,,,,,,,,,,,,
8460703,https://assets.nhle.com/mugs/nhl/20072008/BOS/8460703.png,30.0,G,L,71,201,180,91,1974-04-15,USA,Tim,Thomas,Flint,MI,,,,,,,,,G,TIM THOMAS,20072008,BOS,,,,,,,,,,,,,,,,,,
8465166,https://assets.nhle.com/mugs/nhl/20072008/CHI/8465166.png,28.0,R,R,72,200,183,91,1977-04-26,BRN,Craig,Adams,Seria,,,,,,,,,,F,CRAIG ADAMS,20072008,CHI,,,,,,,,,,,,,,,,,,
8459446,https://assets.nhle.com/mugs/nhl/20072008/CHI/8459446.png,17.0,C,R,73,200,185,91,1974-10-08,USA,Kevyn,Adams,Washington,DC,,,,,,,,,F,KEVYN ADAMS,20072008,CHI,,,,,,,,,,,,,,,,,,
8471281,https://assets.nhle.com/mugs/nhl/20072008/CHI/8471281.png,45.0,L,L,75,205,191,93,1986-07-01,CAN,Adam,Berti,Scarborough,ON,,,,,,,,,F,ADAM BERTI,20072008,CHI,,,,,,,,,,,,,,,,,,
8471254,https://assets.nhle.com/mugs/nhl/20072008/CHI/8471254.png,29.0,L,L,76,223,193,101,1986-03-09,CAN,Bryan,Bickell,Bowmanville,ON,,,,,,,,,F,BRYAN BICKELL,20072008,CHI,,,,,,,,,,,,,,,,,,
8471663,https://assets.nhle.com/mugs/nhl/20072008/CHI/8471663.png,44.0,R,R,76,217,193,98,1986-12-15,CAN,Mike,Blunden,Toronto,ON,,,,,,,,,F,MIKE BLUNDEN,20072008,CHI,,,,,,,,,,,,,,,,,,
8471245,https://assets.nhle.com/mugs/nhl/20072008/CHI/8471245.png,36.0,C,R,72,184,183,83,1986-06-05,CAN,Dave,Bolland,Mimico,ON,,,,,,,,,F,DAVE BOLLAND,20072008,CHI,,,,,,,,,,,,,,,,,,
8471504,https://assets.nhle.com/mugs/nhl/20072008/CHI/8471504.png,12.0,L,L,74,217,188,98,1981-12-10,CAN,Rene,Bourque,Lac La Biche,AB,,,,,,,,,F,RENE BOURQUE,20072008,CHI,,,,,,,,,,,,,,,,,,
8471426,https://assets.nhle.com/mugs/nhl/20072008/CHI/8471426.png,22.0,L,R,75,213,191,97,1985-08-17,CAN,Troy,Brouwer,Vancouver,BC,,,,,,,,,F,TROY BROUWER,20072008,CHI,,,,,,,,,,,,,,,,,,
8470063,https://assets.nhle.com/mugs/nhl/20072008/CHI/8470063.png,37.0,R,R,73,195,185,88,1983-01-06,USA,Adam,Burish,Madison,WI,,,,,,,,,F,ADAM BURISH,20072008,CHI,,,,,,,,,,,,,,,,,,
8470834,https://assets.nhle.com/mugs/nhl/20072008/CHI/8470834.png,33.0,L,R,77,260,196,118,1985-03-27,USA,Dustin,Byfuglien,Roseau,MN,,,,,,,,,F,DUSTIN BYFUGLIEN,20072008,CHI,,,,,,,,,,,,,,,,,,
8471352,https://assets.nhle.com/mugs/nhl/20072008/CHI/8471352.png,12.0,C,L,72,200,183,91,1985-03-04,USA,Jake,Dowell,Eau Claire,WI,,,,,,,,,F,JAKE DOWELL,20072008,CHI,,,,,,,,,,,,,,,,,,
8470280,https://assets.nhle.com/mugs/nhl/20072008/CHI/8470280.png,55.0,L,L,74,226,188,103,1984-01-22,CAN,Ben,Eager,Ottawa,ON,,,,,,,,,F,BEN EAGER,20072008,CHI,,,,,,,,,,,,,,,,,,
8470662,https://assets.nhle.com/mugs/nhl/20072008/CHI/8470662.png,46.0,C,L,73,190,185,86,1985-01-28,CAN,Colin,Fraser,Sicamous,BC,,,,,,,,,F,COLIN FRASER,20072008,CHI,,,,,,,,,,,,,,,,,,
8467899,https://assets.nhle.com/mugs/nhl/20072008/CHI/8467899.png,24.0,R,L,74,210,188,95,1981-04-19,CZE,Martin,Havlat,Mlada Boleslav,,Mladá Boleslav,,Mladá Boleslav,,Mladá Boleslav,,Havlát,,F,MARTIN HAVLAT,20072008,CHI,,,,,,,,,,,,,,,,,,
8474141,https://assets.nhle.com/mugs/nhl/20072008/CHI/8474141.png,88.0,R,L,70,177,178,80,1988-11-19,USA,Patrick,Kane,Buffalo,NY,,,,,,,,,F,PATRICK KANE,20072008,CHI,,,,,,,,,,,,,,,,,,
8468626,https://assets.nhle.com/mugs/nhl/20072008/CHI/8468626.png,48.0,L,L,78,238,198,108,1981-05-12,CZE,David,Koci,Prague,,Praha,Prag,Praha,,Praha,Prag,Kočí,,F,DAVID KOCI,20072008,CHI,,,,,,,,,,,,,,,,,,
8471408,https://assets.nhle.com/mugs/nhl/20072008/CHI/8471408.png,34.0,C,R,72,204,183,93,1984-10-04,FIN,Petri,Kontiola,Seinajoki,,,,Seinäjoki,Seinäjoki,,Seinäjoki,,,F,PETRI KONTIOLA,20072008,CHI,,,,,,,,,,,,,,,,,,
8471217,https://assets.nhle.com/mugs/nhl/20072008/CHI/8471217.png,16.0,L,L,75,205,191,93,1985-12-12,CAN,Andrew,Ladd,Maple Ridge,BC,,,,,,,,,F,ANDREW LADD,20072008,CHI,,,,,,,,,,,,,,,,,,
8456966,https://assets.nhle.com/mugs/nhl/20072008/CHI/8456966.png,20.0,C,R,75,217,191,98,1970-12-19,CZE,Robert,Lang,Teplice,,,,,,,,,,F,ROBERT LANG,20072008,CHI,,,,,,,,,,,,,,,,,,
8458524,https://assets.nhle.com/mugs/nhl/20072008/CHI/8458524.png,22.0,R,R,71,215,180,98,1973-09-12,CAN,Martin,Lapointe,Ville St. Pierre,QC,,,,Ville St-Pierre,,,,,F,MARTIN LAPOINTE,20072008,CHI,,,,,,,,,,,,,,,,,,
8458561,https://assets.nhle.com/mugs/nhl/20072008/CHI/8458561.png,94.0,C,L,71,185,180,84,1971-04-04,CAN,Yanic,Perreault,Sherbrooke,QC,,,,,,,,,F,YANIC PERREAULT,20072008,CHI,,,,,,,,,,,,,,,,,,
8469462,https://assets.nhle.com/mugs/nhl/20072008/CHI/8469462.png,15.0,L,L,72,200,183,91,1983-02-16,FIN,Tuomo,Ruutu,Vantaa,,,,,,,Vanda,,,F,TUOMO RUUTU,20072008,CHI,,,,,,,,,,,,,,,,,,
8466035,https://assets.nhle.com/mugs/nhl/20072008/CHI/8466035.png,14.0,L,R,68,188,173,85,1978-10-27,RUS,Sergei,Samsonov,Moscow,,Moskva,Moskau,Moskova,Moscou,Moskva,Moskva,,,F,SERGEI SAMSONOV,20072008,CHI,,,,,,,,,,,,,,,,,,
8469544,https://assets.nhle.com/mugs/nhl/20072008/CHI/8469544.png,10.0,L,R,73,200,185,91,1981-12-27,CAN,Patrick,Sharp,Winnipeg,MB,,,,,,,,,F,PATRICK SHARP,20072008,CHI,,,,,,,,,,,,,,,,,,
8471681,https://assets.nhle.com/mugs/nhl/20072008/CHI/8471681.png,20.0,R,R,73,216,185,98,1987-05-19,USA,Jack,Skille,Madison,WI,,,,,,,,,F,JACK SKILLE,20072008,CHI,,,,,,,,,,,,,,,,,,
8470366,https://assets.nhle.com/mugs/nhl/20072008/CHI/8470366.png,57.0,C,L,69,188,175,85,1983-08-11,CAN,Martin,St. Pierre,Ottawa,ON,,,,,,,St Pierre,St Pierre,F,MARTIN ST. PIERRE,20072008,CHI,St Pierre,,,St Pierre,St Pierre,St Pierre,,,,,,,,,,,,
8473604,https://assets.nhle.com/mugs/nhl/20072008/CHI/8473604.png,19.0,C,L,74,201,188,91,1988-04-29,CAN,Jonathan,Toews,Winnipeg,MB,,,,,,,,,F,JONATHAN TOEWS,20072008,CHI,,,,,,,,,,,,,,,,,,
8471346,https://assets.nhle.com/mugs/nhl/20072008/CHI/8471346.png,23.0,L,R,71,176,180,80,1986-05-13,CAN,Kris,Versteeg,Lethbridge,AB,,,,,,,,,F,KRIS VERSTEEG,20072008,CHI,,,,,,,,,,,,,,,,,,
8468789,https://assets.nhle.com/mugs/nhl/20072008/CHI/8468789.png,29.0,R,R,71,192,180,87,1980-08-11,CAN,Jason,Williams,London,ON,,,,,Londýn,,,,F,JASON WILLIAMS,20072008,CHI,,,,,,,,,,,,,,,,,,
8471216,https://assets.nhle.com/mugs/nhl/20072008/CHI/8471216.png,25.0,D,L,75,223,191,101,1986-04-04,CAN,Cam,Barker,Winnipeg,MB,,,,,,,,,D,CAM BARKER,20072008,CHI,,,,,,,,,,,,,,,,,,
8472370,https://assets.nhle.com/mugs/nhl/20072008/CHI/8472370.png,6.0,D,L,72,194,183,88,1984-02-23,CAN,Jordan,Hendry,Lanigan,SK,,,,,,,,,D,JORDAN HENDRY,20072008,CHI,,,,,,,,,,,,,,,,,,
8471769,https://assets.nhle.com/mugs/nhl/20072008/CHI/8471769.png,4.0,D,L,75,197,191,89,1987-06-06,SWE,Niklas,Hjalmarsson,Eksjo,,Eksjö,,Eksjö,,Eksjö,Eksjö,,,D,NIKLAS HJALMARSSON,20072008,CHI,,,,,,,,,,,,,,,,,,
8473981,https://assets.nhle.com/mugs/nhl/20072008/CHI/8473981.png,6.0,D,R,71,180,180,82,1973-09-04,SWE,Magnus,Johansson,Linkoping,,Linköping,Linköping,Linköping,Linköping,Linköping,Linköping,,,D,MAGNUS JOHANSSON,20072008,CHI,,,,,,,,,,,,,,,,,,
8470281,https://assets.nhle.com/mugs/nhl/20072008/CHI/8470281.png,2.0,D,L,73,192,185,87,1983-07-16,CAN,Duncan,Keith,Winnipeg,MB,,,,,,,,,D,DUNCAN KEITH,20072008,CHI,,,,,,,,,,,,,,,,,,
8470624,https://assets.nhle.com/mugs/nhl/20072008/CHI/8470624.png,44.0,D,L,73,190,185,86,1984-08-01,USA,Danny,Richmond,Chicago,IL,,,,,,,,,D,DANNY RICHMOND,20072008,CHI,,,,,,,,,,,,,,,,,,
8470607,https://assets.nhle.com/mugs/nhl/20072008/CHI/8470607.png,7.0,D,R,75,220,191,100,1985-04-20,CAN,Brent,Seabrook,Richmond,BC,,,,,,,,,D,BRENT SEABROOK,20072008,CHI,,,,,,,,,,,,,,,,,,
8462176,https://assets.nhle.com/mugs/nhl/20072008/CHI/8462176.png,5.0,D,R,74,205,188,93,1977-01-07,CAN,Brent,Sopel,Calgary,AB,,,,,,,,,D,BRENT SOPEL,20072008,CHI,,,,,,,,,,,,,,,,,,
8468213,https://assets.nhle.com/mugs/nhl/20072008/CHI/8468213.png,23.0,D,L,73,210,185,95,1980-02-21,CAN,Jim,Vandermeer,Caroline,AB,,,,,,,,,D,JIM VANDERMEER,20072008,CHI,,,,,,,,,,,,,,,,,,
8470222,https://assets.nhle.com/mugs/nhl/20072008/CHI/8470222.png,43.0,D,R,71,203,180,92,1984-02-21,USA,James,Wisniewski,Canton,MI,,,,,,,,,D,JAMES WISNIEWSKI,20072008,CHI,,,,,,,,,,,,,,,,,,
8465250,https://assets.nhle.com/mugs/nhl/20072008/CHI/8465250.png,27.0,D,L,73,208,185,94,1978-01-21,RUS,Andrei,Zyuzin,Ufa,,,,,,,,,,D,ANDREI ZYUZIN,20072008,CHI,,,,,,,,,,,,,,,,,,
8470645,https://assets.nhle.com/mugs/nhl/20072008/CHI/8470645.png,50.0,G,L,74,216,188,98,1984-12-31,CAN,Corey,Crawford,Montréal,QC,,,,,,,,,G,COREY CRAWFORD,20072008,CHI,,,,,,,,,,,,,,,,,,
8459140,https://assets.nhle.com/mugs/nhl/20072008/CHI/8459140.png,39.0,G,L,73,208,185,94,1973-01-13,RUS,Nikolai,Khabibulin,Sverdlovsk,,,,,,,,,,G,NIKOLAI KHABIBULIN,20072008,CHI,,,,,,,,,,,,,,,,,,
8459579,https://assets.nhle.com/mugs/nhl/20072008/CHI/8459579.png,40.0,G,L,75,192,191,87,1974-07-07,CAN,Patrick,Lalime,St. Bonaventure,QC,,,,St-Bonaventure,,,,,G,PATRICK LALIME,20072008,CHI,,,,,,,,,,,,,,,,,,
8467353,https://assets.nhle.com/mugs/nhl/20072008/TOR/8467353.png,80.0,R,L,78,245,198,111,1980-02-18,KAZ,Nik,Antropov,Ust-Kamenogorsk,,,,,Öskemen,Usť-Kamenogorsk,,,,F,NIK ANTROPOV,20072008,TOR,,,,,,,,,,,,,,,,,,
8460620,https://assets.nhle.com/mugs/nhl/20072008/TOR/8460620.png,33.0,L,L,74,205,188,93,1975-12-13,USA,Bates,Battaglia,Chicago,IL,,,,,,,,,F,BATES BATTAGLIA,20072008,TOR,,,,,,,,,,,,,,,,,,
8460502,https://assets.nhle.com/mugs/nhl/20072008/TOR/8460502.png,3.0,R,R,77,222,196,101,1976-07-03,CAN,Wade,Belak,Saskatoon,SK,,,,,,,,,F,WADE BELAK,20072008,TOR,,,,,,,,,,,,,,,,,,
8467335,https://assets.nhle.com/mugs/nhl/20072008/TOR/8467335.png,28.0,L,L,76,220,193,100,1980-08-05,CAN,Mark,Bell,St. Pauls,ON,,,,,,,,,F,MARK BELL,20072008,TOR,,,,,,,,,,,,,,,,,,
